ID	code_num2	code_name	Code_ID	Questionnaire Name (Tool)	Author	Year	Concept	Question	user_id	question_source_id
5643	2A4	Task Compatibility	61	Perceived Fit and Satisfaction on Web Learning Performance	Lin	2012	Positive Impacts on Learning	This VLS is an important and valuable aid to me in my study	0	0
5644	2A4	Task Compatibility	61	Perceived Fit and Satisfaction on Web Learning Performance	Lin	2012	Positive Impacts on Learning	I have gained a clear understanding about the class	0	0
5645	5A4	Perceived Competence	96	Perceived Fit and Satisfaction on Web Learning Performance	Lin	2012	Positive Impacts on Learning	I can easily achieve the learning goals asserted by this course	0	0
5646	2E2	General Opinion	20	Perceived Fit and Satisfaction on Web Learning Performance	Lin	2012	Positive Impacts on Learning	By using this VLS, it is easier to accomplish the assignments	0	0
5647	5A4	Perceived Competence	96	Perceived Fit and Satisfaction on Web Learning Performance	Lin	2012	Positive Impacts on Learning	I am capable in learning how to make good use of this VLS	0	0
5648	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Nursing Admission	How well (easy and quickly) can you access information of earlier stays/examinations of the patient... of your department?	0	0
5649	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Nursing Admission	How well (easy and quickly) can you access information of earlier stays/examinations of the patient... of other departments?	0	0
5650	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Nursing Admission	How well do you feel supported while collecting all the relevant earlier patient information for the physician... Information from your department?	0	0
5651	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Nursing Admission	How well do you feel supported while collecting all the relevant earlier patient information for the physician... Information from other departments?	0	0
5652	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Nursing Admission	How often is anamnesis data not readable or unclear?	0	0
5653	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Nursing Admission	How well do you feel supported by the available tools while documenting the patient history?	0	0
5654	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Nursing Admission	How well do you feel supported by the available tools during the documentation of risk factors and allergies?	0	0
5655	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How well (easy and quickly) can you access recent lab values?	0	0
5656	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How well (easy and quickly) can you access radiological findings?	0	0
5657	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How well (easy and quickly) can you access the physician consultation letter?	0	0
5658	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How well (easy and quickly) can you access nursing care plans and nursing documentation?	0	0
5659	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How well (easy and quickly) can you access prescription information?	0	0
5660	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How well (easy and quickly) can you access images (such as X-rays)?	0	0
5661	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How well (easy and quickly) can you access patient-related appointments?	0	0
5662	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How well (easy and quickly) can you access medical and nursing information (such as open orders, appointments, new findings) during your ward round?	0	0
5663	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How well (easy and quickly) can you access medical and nursing information (such as open orders, appointments, new findings) during the nursing shift change?	0	0
5664	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How well (easy and quickly) can you access medical and nursing information (such as open orders, appointments, new findings) during nursing care?	0	0
5665	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How well (easy and quickly) can you obtain an overview on the changes in patient-related data that require immediate actions (e.g. new lab findings)?	0	0
5666	1D8	Clarity	57	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How often are lab findings unreadable or unclear?	0	0
5667	1D8	Clarity	57	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How often are X-ray reports unreadable or unclear?	0	0
5668	1D8	Clarity	57	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How often are consultation letters unreadable or unclear?	0	0
5669	1D8	Clarity	57	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How often is nursing documentation unreadable or unclear?	0	0
5670	1D8	Clarity	57	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How often are prescriptions unreadable or unclear?	0	0
5671	1D2	Accurate Content	51	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How often does it happen that clinical information (such as findings) are attached to the wrong patient?	0	0
5672	5A2B	Privacy	112	HIS-Monitor	Ammenwerth	2011	Access to Available Patient-Related Information	How well is it prevented that somebody without sufficient rights can access specific clinical data?	0	0
5673	3C5	Feeling of Control	89	HIS-Monitor	Ammenwerth	2011	Creation and Update of a Nursing Care Plan	How well do you feel supported while creating and updating a nursing care plan (for example, using care standards)?	0	0
5674	1D8	Clarity	57	HIS-Monitor	Ammenwerth	2011	Creation and Update of a Nursing Care Plan	How often are nursing care plans unreadable or unclear?	0	0
5675	1D8	Clarity	57	HIS-Monitor	Ammenwerth	2011	Creation and Update of a Nursing Care Plan	How often are changes in a nursing care plan documented in an unclear way?	0	0
5676	3C4	Easier Work	88	HIS-Monitor	Ammenwerth	2011	Creation and Update of a Nursing Care Plan	How often does it happen that you have to copy the same data when updating a nursing care plan?	0	0
5677	1D5	Trusted	54	HIS-Monitor	Ammenwerth	2011	Creation and Update of a Nursing Care Plan	How well do you feel supported by the information that is provided to prevent medication errors?	0	0
5678	1D5	Trusted	54	HIS-Monitor	Ammenwerth	2011	Creation and Update of a Nursing Care Plan	How well do you feel supported by the information that is provided to prevent unnecessary double examinations?	0	0
5679	1D5	Trusted	54	HIS-Monitor	Ammenwerth	2011	Nursing Care	How well do you feel supported to obtain an overview on the open tasks for your patients (such as to-do lists)?	0	0
5680	1D5	Trusted	54	HIS-Monitor	Ammenwerth	2011	Nursing Care	How well do you feel supported to follow standards or guidelines for planned tasks (such as by checklists)?	0	0
5681	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Documentation of Nursing Care	How well (easy and quickly) can you obtain an overview on the nursing tasks that have been already done for a patient?	0	0
5682	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Documentation of Nursing Care	How often are tasks documented in an unclear or incomplete way (such as who has done what, why not)?	0	0
5683	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Documentation of Nursing Care	How adequate do you find the time effort for nursing documentation?	0	0
5684	3B1	Sample Tasks	79	HIS-Monitor	Ammenwerth	2011	Documentation of Nursing Care	How often does it happen that you have to copy the same data when documenting nursing care?	0	0
5685	1D5	Trusted	54	HIS-Monitor	Ammenwerth	2011	Documentation of Nursing Care	How well do you feel supported in reusing the available information for nursing documentation (such as observation results)?	0	0
5686	1D5	Trusted	54	HIS-Monitor	Ammenwerth	2011	Documentation of Nursing Care	How well do you feel supported in developing nursing documentation that corresponds to the legal requirements (such as complete documentation or the nursing care process)?	0	0
5687	1D5	Trusted	54	HIS-Monitor	Ammenwerth	2011	Patient Discharge	How well do you feel supported in detecting incomplete nursing documentation during patient discharge?	0	0
5688	1D5	Trusted	54	HIS-Monitor	Ammenwerth	2011	Patient Discharge	How well are you supported in collecting and transmitting nursing-related information for other healthcare providers?	0	0
5689	1D8	Clarity	57	Pharmacy Workers’ Perceptions and Acceptance of Bar-Coded Medication Technology in a Pediatric Hospital	Holden	2012	Perceived Ease of Use	In actual practice, to what extent is the bar-coding system clear and understandable?	0	0
5690	2D	Ease of Use	19	Pharmacy Workers’ Perceptions and Acceptance of Bar-Coded Medication Technology in a Pediatric Hospital	Holden	2012	Perceived Ease of Use	In actual practice, to what extent do you find the bar-coding system to be easy to use?	0	0
5691	2B2A	Memory Loading	107	Pharmacy Workers’ Perceptions and Acceptance of Bar-Coded Medication Technology in a Pediatric Hospital	Holden	2012	Perceived Ease of Use	In actual practice, to what extent does interacting with the bar-coding system require a lot of your mental effort?	0	0
5692	2D	Ease of Use	19	Pharmacy Workers’ Perceptions and Acceptance of Bar-Coded Medication Technology in a Pediatric Hospital	Holden	2012	Perceived Ease of Use	In actual practice, to what extent do you find it easy to get the bar-coding system to do what you want it to do?	0	0
5693	3C2	Quality Output	86	Pharmacy Workers’ Perceptions and Acceptance of Bar-Coded Medication Technology in a Pediatric Hospital	Holden	2012	Perceived Usefulness for Self	In actual practice, to what extent does using the bar-coding system improve your performance in your job?	0	0
5694	3C1	Quantity Output	85	Pharmacy Workers’ Perceptions and Acceptance of Bar-Coded Medication Technology in a Pediatric Hospital	Holden	2012	Perceived Usefulness for Self	In actual practice, to what extent does using the bar-coding system in your job increase your productivity?	0	0
5695	3C1	Quantity Output	85	Pharmacy Workers’ Perceptions and Acceptance of Bar-Coded Medication Technology in a Pediatric Hospital	Holden	2012	Perceived Usefulness for Self	In actual practice, to what extent does using the bar-coding system enhance your effectiveness on the job?	0	0
5696	2A3	Job Compatibility	60	Pharmacy Workers’ Perceptions and Acceptance of Bar-Coded Medication Technology in a Pediatric Hospital	Holden	2012	Perceived Usefulness for Self	In actual practice, to what extent do you find the bar-coding system to be useful in your job?	0	0
5697	3B4	Quality Care	82	Pharmacy Workers’ Perceptions and Acceptance of Bar-Coded Medication Technology in a Pediatric Hospital	Holden	2012	Perceived Usefulness for Patient	In actual practice, to what extent has the bar-coding system improved patient care?	0	0
5698	3B4A	Safety	110	Pharmacy Workers’ Perceptions and Acceptance of Bar-Coded Medication Technology in a Pediatric Hospital	Holden	2012	Perceived Usefulness for Patient	In actual practice, to what extent has the bar-coding system reduced the likelihood of medication errors?	0	0
5699	3B4	Quality Care	82	Pharmacy Workers’ Perceptions and Acceptance of Bar-Coded Medication Technology in a Pediatric Hospital	Holden	2012	Perceived Usefulness for Patient	In actual practice, to what extent has the bar-coding system facilitated better patient care decision making?	0	0
